sample_idx,fraction,mode,true_label,base_pred,masked_pred,score_before,score_after,score_drop,flipped,dataset,model
9,0.2,bottom,1,1,7,0.5913972078694302,-0.1090780305903335,0.7004752384597637,1.0,Mallat,HYDRA
9,0.2,random,1,1,1,0.5913972078694302,,0.1872392629630856,0.0,Mallat,HYDRA
10,0.05,top,4,4,2,-0.0201321471107035,-0.7703593002275485,0.750227153116845,1.0,Mallat,HYDRA
10,0.05,bottom,4,4,7,-0.0201321471107035,-0.5564130508939592,0.5362809037832557,1.0,Mallat,HYDRA
10,0.05,random,4,4,2,-0.0201321471107035,,0.5555649182313926,1.0,Mallat,HYDRA
10,0.1,top,4,4,2,-0.0201321471107035,-0.8952396254489857,0.8751074783382822,1.0,Mallat,HYDRA
10,0.1,bottom,4,4,7,-0.0201321471107035,-0.6635413984824593,0.6434092513717558,1.0,Mallat,HYDRA
10,0.1,random,4,4,3,-0.0201321471107035,,0.3685820495470864,0.6666666666666666,Mallat,HYDRA
10,0.2,top,4,4,6,-0.0201321471107035,-0.677937915638067,0.6578057685273635,1.0,Mallat,HYDRA
10,0.2,bottom,4,4,2,-0.0201321471107035,-0.4984132236409863,0.4782810765302827,1.0,Mallat,HYDRA
10,0.2,random,4,4,5,-0.0201321471107035,,0.6622901730096462,1.0,Mallat,HYDRA
11,0.05,top,1,1,1,0.7810391053559972,0.5940220383233766,0.1870170670326205,0.0,Mallat,HYDRA
11,0.05,bottom,1,1,1,0.7810391053559972,0.1205789551824415,0.6604601501735556,0.0,Mallat,HYDRA
11,0.05,random,1,1,1,0.7810391053559972,,0.484409996852355,0.0,Mallat,HYDRA
11,0.1,top,1,1,1,0.7810391053559972,0.5479217690667199,0.2331173362892773,0.0,Mallat,HYDRA
11,0.1,bottom,1,1,1,0.7810391053559972,0.0768481236942789,0.7041909816617182,0.0,Mallat,HYDRA
11,0.1,random,1,1,1,0.7810391053559972,,0.0509875868458142,0.0,Mallat,HYDRA
11,0.2,top,1,1,1,0.7810391053559972,0.644864634953496,0.1361744704025012,0.0,Mallat,HYDRA
11,0.2,bottom,1,1,1,0.7810391053559972,0.4698006066217098,0.3112384987342873,0.0,Mallat,HYDRA
11,0.2,random,1,1,1,0.7810391053559972,,0.2132579940611253,0.0,Mallat,HYDRA
12,0.05,top,3,3,3,0.7975357985695849,0.2892696186329045,0.5082661799366803,0.0,Mallat,HYDRA
12,0.05,bottom,3,3,3,0.7975357985695849,0.3381454573956208,0.459390341173964,0.0,Mallat,HYDRA
12,0.05,random,3,3,3,0.7975357985695849,,0.7446146762994964,0.0,Mallat,HYDRA
12,0.1,top,3,3,7,0.7975357985695849,-0.6458723266101588,1.4434081251797437,1.0,Mallat,HYDRA
12,0.1,bottom,3,3,3,0.7975357985695849,-0.1294525484545071,0.926988347024092,0.0,Mallat,HYDRA
12,0.1,random,3,3,3,0.7975357985695849,,0.9305144251618912,0.3333333333333333,Mallat,HYDRA
12,0.2,top,3,3,0,0.7975357985695849,-0.8974414621856412,1.694977260755226,1.0,Mallat,HYDRA
12,0.2,bottom,3,3,6,0.7975357985695849,-0.2790756541898926,1.0766114527594774,1.0,Mallat,HYDRA
12,0.2,random,3,3,5,0.7975357985695849,,1.347772411449475,1.0,Mallat,HYDRA
14,0.05,top,7,7,7,0.8431854127218832,0.5674965526335438,0.2756888600883393,0.0,Mallat,HYDRA
14,0.05,bottom,7,7,7,0.8431854127218832,1.1461468263041488,-0.3029614135822656,0.0,Mallat,HYDRA
14,0.05,random,7,7,7,0.8431854127218832,,-0.3788917526255737,0.0,Mallat,HYDRA
14,0.1,top,7,7,7,0.8431854127218832,0.4298317437366798,0.4133536689852033,0.0,Mallat,HYDRA
14,0.1,bottom,7,7,7,0.8431854127218832,0.9358696010847654,-0.0926841883628821,0.0,Mallat,HYDRA
14,0.1,random,7,7,7,0.8431854127218832,,-0.0650358736686738,0.0,Mallat,HYDRA
14,0.2,top,7,7,7,0.8431854127218832,0.3843007986425855,0.4588846140792977,0.0,Mallat,HYDRA
14,0.2,bottom,7,7,7,0.8431854127218832,0.9027334435559696,-0.0595480308340863,0.0,Mallat,HYDRA
14,0.2,random,7,7,7,0.8431854127218832,,0.1315089664285496,0.0,Mallat,HYDRA
15,0.05,top,4,4,2,0.0718232598413963,-0.5888866273107418,0.6607098871521382,1.0,Mallat,HYDRA
15,0.05,bottom,4,4,2,0.0718232598413963,-0.3251755742158335,0.3969988340572299,1.0,Mallat,HYDRA
15,0.05,random,4,4,4,0.0718232598413963,,0.605215893969714,1.0,Mallat,HYDRA
15,0.1,top,4,4,2,0.0718232598413963,-1.0258412884643822,1.0976645483057783,1.0,Mallat,HYDRA
15,0.1,bottom,4,4,2,0.0718232598413963,-0.6263285022621071,0.6981517621035035,1.0,Mallat,HYDRA
15,0.1,random,4,4,6,0.0718232598413963,,0.9347243229639164,1.0,Mallat,HYDRA
15,0.2,top,4,4,2,0.0718232598413963,-1.5138636078503789,1.585686867691775,1.0,Mallat,HYDRA
15,0.2,bottom,4,4,2,0.0718232598413963,-0.636743036179018,0.7085662960204143,1.0,Mallat,HYDRA
15,0.2,random,4,4,3,0.0718232598413963,,1.0001624549330763,1.0,Mallat,HYDRA
16,0.05,top,5,5,5,0.1854993486274133,-0.0899540264916081,0.2754533751190214,0.0,Mallat,HYDRA
16,0.05,bottom,5,5,5,0.1854993486274133,-0.2209684658225266,0.4064678144499399,0.0,Mallat,HYDRA
16,0.05,random,5,5,3,0.1854993486274133,,0.3475044942002097,0.6666666666666666,Mallat,HYDRA
16,0.1,top,5,5,2,0.1854993486274133,-0.4347978238461243,0.6202971724735377,1.0,Mallat,HYDRA
16,0.1,bottom,5,5,5,0.1854993486274133,-0.2002055442319701,0.3857048928593835,0.0,Mallat,HYDRA
16,0.1,random,5,5,2,0.1854993486274133,,0.515709551084865,1.0,Mallat,HYDRA
16,0.2,top,5,5,2,0.1854993486274133,-0.8866996289358368,1.07219897756325,1.0,Mallat,HYDRA
16,0.2,bottom,5,5,6,0.1854993486274133,-0.5162088285539099,0.7017081771813233,1.0,Mallat,HYDRA
16,0.2,random,5,5,1,0.1854993486274133,,0.9236364688349848,1.0,Mallat,HYDRA
17,0.05,top,7,7,7,1.055694286093851,0.9979051994521796,0.0577890866416714,0.0,Mallat,HYDRA
17,0.05,bottom,7,7,7,1.055694286093851,1.3972713177506928,-0.3415770316568418,0.0,Mallat,HYDRA
17,0.05,random,7,7,7,1.055694286093851,,-0.4056527728194462,0.0,Mallat,HYDRA
17,0.1,top,7,7,7,1.055694286093851,0.7763630327933451,0.2793312533005059,0.0,Mallat,HYDRA
17,0.1,bottom,7,7,7,1.055694286093851,1.24906576010713,-0.193371474013279,0.0,Mallat,HYDRA
17,0.1,random,7,7,7,1.055694286093851,,-0.1480691160856868,0.0,Mallat,HYDRA
17,0.2,top,7,7,7,1.055694286093851,0.4201268599980279,0.6355674260958231,0.0,Mallat,HYDRA
17,0.2,bottom,7,7,7,1.055694286093851,0.8303612972171366,0.2253329888767143,0.0,Mallat,HYDRA
17,0.2,random,7,7,7,1.055694286093851,,0.4241495945593728,0.0,Mallat,HYDRA
18,0.05,top,0,0,7,0.1643065585817816,-0.1334981258466936,0.2978046844284753,1.0,Mallat,HYDRA
18,0.05,bottom,0,0,0,0.1643065585817816,0.4061251364529734,-0.2418185778711917,0.0,Mallat,HYDRA
18,0.05,random,0,0,0,0.1643065585817816,,-0.2677334829093071,0.0,Mallat,HYDRA
18,0.1,top,0,0,7,0.1643065585817816,-0.2586233259580297,0.4229298845398114,1.0,Mallat,HYDRA
18,0.1,bottom,0,0,0,0.1643065585817816,0.3947649724610846,-0.230458413879303,0.0,Mallat,HYDRA
18,0.1,random,0,0,2,0.1643065585817816,,0.0673686153025266,0.3333333333333333,Mallat,HYDRA
18,0.2,top,0,0,0,0.1643065585817816,0.0414369286136708,0.1228696299681108,0.0,Mallat,HYDRA
18,0.2,bottom,0,0,0,0.1643065585817816,0.4256162473714588,-0.2613096887896772,0.0,Mallat,HYDRA
18,0.2,random,0,0,1,0.1643065585817816,,0.1136702212830138,0.3333333333333333,Mallat,HYDRA
19,0.05,top,6,6,6,0.6716539903131502,0.6321723590636035,0.0394816312495467,0.0,Mallat,HYDRA
19,0.05,bottom,6,6,6,0.6716539903131502,0.7351865219193032,-0.063532531606153,0.0,Mallat,HYDRA
19,0.05,random,6,6,6,0.6716539903131502,,-0.0446249627545406,0.0,Mallat,HYDRA
19,0.1,top,6,6,6,0.6716539903131502,0.6699063348270917,0.0017476554860584,0.0,Mallat,HYDRA
19,0.1,bottom,6,6,6,0.6716539903131502,0.6680676129852265,0.0035863773279236,0.0,Mallat,HYDRA
19,0.1,random,6,6,6,0.6716539903131502,,0.1283348589855942,0.0,Mallat,HYDRA
19,0.2,top,6,6,6,0.6716539903131502,0.7976008073848402,-0.1259468170716899,0.0,Mallat,HYDRA
19,0.2,bottom,6,6,6,0.6716539903131502,0.9134089723225324,-0.241754982009382,0.0,Mallat,HYDRA
19,0.2,random,6,6,6,0.6716539903131502,,0.19491105685576,0.0,Mallat,HYDRA
20,0.05,top,1,1,1,0.5762063107040186,0.5623145407813416,0.013891769922677,0.0,Mallat,HYDRA
20,0.05,bottom,1,1,1,0.5762063107040186,0.5263132405700358,0.0498930701339828,0.0,Mallat,HYDRA
20,0.05,random,1,1,1,0.5762063107040186,,0.1593556519763137,0.0,Mallat,HYDRA
20,0.1,top,1,1,1,0.5762063107040186,0.4935755467007404,0.0826307640032781,0.0,Mallat,HYDRA
20,0.1,bottom,1,1,1,0.5762063107040186,0.1988131901414712,0.3773931205625473,0.0,Mallat,HYDRA
20,0.1,random,1,1,1,0.5762063107040186,,0.2158419450185731,0.0,Mallat,HYDRA
20,0.2,top,1,1,1,0.5762063107040186,0.4667513118851408,0.1094549988188777,0.0,Mallat,HYDRA
20,0.2,bottom,1,1,1,0.5762063107040186,0.3631101374896278,0.2130961732143907,0.0,Mallat,HYDRA
20,0.2,random,1,1,1,0.5762063107040186,,0.1435306438629928,0.3333333333333333,Mallat,HYDRA
21,0.05,top,4,4,2,0.1328229035654269,-0.5650954298226791,0.697918333388106,1.0,Mallat,HYDRA
21,0.05,bottom,4,4,6,0.1328229035654269,-0.2378787066733989,0.3707016102388258,1.0,Mallat,HYDRA
21,0.05,random,4,4,2,0.1328229035654269,,0.5309200853815045,1.0,Mallat,HYDRA
21,0.1,top,4,4,2,0.1328229035654269,-0.9695388359319258,1.1023617394973528,1.0,Mallat,HYDRA
21,0.1,bottom,4,4,6,0.1328229035654269,-0.5654917911218669,0.6983146946872938,1.0,Mallat,HYDRA
21,0.1,random,4,4,2,0.1328229035654269,,0.8553998472981629,1.0,Mallat,HYDRA
21,0.2,top,4,4,2,0.1328229035654269,-0.8034810883037746,0.9363039918692015,1.0,Mallat,HYDRA
21,0.2,bottom,4,4,6,0.1328229035654269,-0.4716612187931354,0.6044841223585623,1.0,Mallat,HYDRA
21,0.2,random,4,4,2,0.1328229035654269,,0.8017926148136875,1.0,Mallat,HYDRA
22,0.05,top,5,5,2,0.4825349195489536,0.0455301288185705,0.4370047907303831,1.0,Mallat,HYDRA
22,0.05,bottom,5,5,5,0.4825349195489536,0.1302268903827504,0.3523080291662032,0.0,Mallat,HYDRA
22,0.05,random,5,5,5,0.4825349195489536,,0.3202935274362382,0.0,Mallat,HYDRA
22,0.1,top,5,5,2,0.4825349195489536,-0.3082802033342359,0.7908151228831896,1.0,Mallat,HYDRA
22,0.1,bottom,5,5,2,0.4825349195489536,-0.175478805078883,0.6580137246278367,1.0,Mallat,HYDRA
22,0.1,random,5,5,4,0.4825349195489536,,0.3294741904201819,0.3333333333333333,Mallat,HYDRA
22,0.2,top,5,5,2,0.4825349195489536,-0.7303701565594785,1.212905076108432,1.0,Mallat,HYDRA
22,0.2,bottom,5,5,6,0.4825349195489536,-0.0347951304315242,0.5173300499804779,1.0,Mallat,HYDRA
22,0.2,random,5,5,1,0.4825349195489536,,1.1862839108797616,1.0,Mallat,HYDRA
23,0.05,top,7,7,7,0.6330211978666551,0.895179285941794,-0.2621580880751388,0.0,Mallat,HYDRA
23,0.05,bottom,7,7,7,0.6330211978666551,0.981610449916152,-0.3485892520494968,0.0,Mallat,HYDRA
23,0.05,random,7,7,7,0.6330211978666551,,-0.2929318577452624,0.0,Mallat,HYDRA
23,0.1,top,7,7,7,0.6330211978666551,0.8428891808016572,-0.209867982935002,0.0,Mallat,HYDRA
23,0.1,bottom,7,7,7,0.6330211978666551,1.0220790628341834,-0.3890578649675282,0.0,Mallat,HYDRA
23,0.1,random,7,7,7,0.6330211978666551,,-0.2099599662989805,0.0,Mallat,HYDRA
23,0.2,top,7,7,7,0.6330211978666551,0.4121950037586694,0.2208261941079856,0.0,Mallat,HYDRA
23,0.2,bottom,7,7,7,0.6330211978666551,0.6109332682142861,0.022087929652369,0.0,Mallat,HYDRA
23,0.2,random,7,7,7,0.6330211978666551,,-0.0705483375226311,0.0,Mallat,HYDRA
24,0.05,top,4,4,2,0.1285502405001939,-0.5580838067808302,0.6866340472810242,1.0,Mallat,HYDRA
24,0.05,bottom,4,4,2,0.1285502405001939,-0.187203487590034,0.3157537280902279,1.0,Mallat,HYDRA
24,0.05,random,4,4,2,0.1285502405001939,,0.5056558615250858,1.0,Mallat,HYDRA
24,0.1,top,4,4,2,0.1285502405001939,-1.043748167929022,1.172298408429216,1.0,Mallat,HYDRA
24,0.1,bottom,4,4,2,0.1285502405001939,-0.5484310071633536,0.6769812476635475,1.0,Mallat,HYDRA
24,0.1,random,4,4,2,0.1285502405001939,,0.5425781833941143,1.0,Mallat,HYDRA
24,0.2,top,4,4,2,0.1285502405001939,-1.3985255092406588,1.5270757497408527,1.0,Mallat,HYDRA
24,0.2,bottom,4,4,2,0.1285502405001939,-0.6174231801724511,0.745973420672645,1.0,Mallat,HYDRA
24,0.2,random,4,4,2,0.1285502405001939,,1.0554479158389434,1.0,Mallat,HYDRA
25,0.05,top,2,2,2,0.4463985258796745,0.5266572083664967,-0.0802586824868221,0.0,Mallat,HYDRA
25,0.05,bottom,2,2,2,0.4463985258796745,0.5107587704280203,-0.0643602445483457,0.0,Mallat,HYDRA
25,0.05,random,2,2,2,0.4463985258796745,,-0.534320854596724,0.0,Mallat,HYDRA
25,0.1,top,2,2,2,0.4463985258796745,0.6610717876085415,-0.2146732617288669,0.0,Mallat,HYDRA
25,0.1,bottom,2,2,2,0.4463985258796745,-0.0847862709901956,0.5311847968698702,0.0,Mallat,HYDRA
25,0.1,random,2,2,2,0.4463985258796745,,-0.3233387085709615,0.0,Mallat,HYDRA
25,0.2,top,2,2,2,0.4463985258796745,0.4674537096793545,-0.0210551837996799,0.0,Mallat,HYDRA
25,0.2,bottom,2,2,2,0.4463985258796745,0.3977867817740965,0.048611744105578,0.0,Mallat,HYDRA
25,0.2,random,2,2,2,0.4463985258796745,,0.0464400921892889,0.0,Mallat,HYDRA
26,0.05,top,7,7,7,0.7003707656189906,0.3963142726184578,0.3040564930005327,0.0,Mallat,HYDRA
26,0.05,bottom,7,7,7,0.7003707656189906,1.1810499099922516,-0.480679144373261,0.0,Mallat,HYDRA
26,0.05,random,7,7,7,0.7003707656189906,,-0.2025395632789151,0.0,Mallat,HYDRA
26,0.1,top,7,7,7,0.7003707656189906,0.074012874605406,0.6263578910135845,0.0,Mallat,HYDRA
26,0.1,bottom,7,7,7,0.7003707656189906,1.287272928707477,-0.5869021630884863,0.0,Mallat,HYDRA
26,0.1,random,7,7,7,0.7003707656189906,,-0.3477992670690291,0.0,Mallat,HYDRA
26,0.2,top,7,7,2,0.7003707656189906,-0.0998928436359396,0.8002636092549302,1.0,Mallat,HYDRA
26,0.2,bottom,7,7,7,0.7003707656189906,0.542240450213898,0.1581303154050926,0.0,Mallat,HYDRA
26,0.2,random,7,7,5,0.7003707656189906,,0.4799018726008963,0.3333333333333333,Mallat,HYDRA
27,0.05,top,3,3,7,0.5923652277932495,-0.66361384936012,1.2559790771533694,1.0,Mallat,HYDRA
27,0.05,bottom,3,3,3,0.5923652277932495,0.1289985771821176,0.4633666506111319,0.0,Mallat,HYDRA
27,0.05,random,3,3,3,0.5923652277932495,,0.625323595292861,0.0,Mallat,HYDRA
27,0.1,top,3,3,2,0.5923652277932495,-0.7877523042827435,1.3801175320759929,1.0,Mallat,HYDRA
27,0.1,bottom,3,3,6,0.5923652277932495,-0.3421596960670355,0.9345249238602852,1.0,Mallat,HYDRA
27,0.1,random,3,3,2,0.5923652277932495,,1.0230266922280098,0.6666666666666666,Mallat,HYDRA
27,0.2,top,3,3,2,0.5923652277932495,-1.0818570051555487,1.6742222329487984,1.0,Mallat,HYDRA
27,0.2,bottom,3,3,6,0.5923652277932495,-0.4857475248606988,1.0781127526539485,1.0,Mallat,HYDRA
27,0.2,random,3,3,2,0.5923652277932495,,1.3648588252262328,1.0,Mallat,HYDRA
28,0.05,top,6,6,6,0.2928047301952956,0.6543751906759128,-0.3615704604806171,0.0,Mallat,HYDRA
28,0.05,bottom,6,6,6,0.2928047301952956,0.342110581394881,-0.0493058511995854,0.0,Mallat,HYDRA
28,0.05,random,6,6,6,0.2928047301952956,,0.0217348810173871,0.0,Mallat,HYDRA
28,0.1,top,6,6,6,0.2928047301952956,0.5869557424881737,-0.2941510122928781,0.0,Mallat,HYDRA
28,0.1,bottom,6,6,6,0.2928047301952956,0.3495961085298831,-0.0567913783345874,0.0,Mallat,HYDRA
28,0.1,random,6,6,6,0.2928047301952956,,-0.180594886298627,0.0,Mallat,HYDRA
28,0.2,top,6,6,6,0.2928047301952956,0.5131369624538047,-0.220332232258509,0.0,Mallat,HYDRA
28,0.2,bottom,6,6,6,0.2928047301952956,0.6343638682742065,-0.3415591380789109,0.0,Mallat,HYDRA
28,0.2,random,6,6,4,0.2928047301952956,,0.0144149304912767,0.3333333333333333,Mallat,HYDRA
29,0.05,top,3,3,3,0.4199207512647583,-0.092920410514899,0.5128411617796574,0.0,Mallat,HYDRA
29,0.05,bottom,3,3,3,0.4199207512647583,-0.1323649485381188,0.5522856998028771,0.0,Mallat,HYDRA
29,0.05,random,3,3,2,0.4199207512647583,,0.7139526999379898,0.3333333333333333,Mallat,HYDRA
29,0.1,top,3,3,7,0.4199207512647583,-0.8819430876877373,1.3018638389524957,1.0,Mallat,HYDRA
29,0.1,bottom,3,3,6,0.4199207512647583,-0.3611753970896728,0.7810961483544312,1.0,Mallat,HYDRA
29,0.1,random,3,3,1,0.4199207512647583,,0.9772285906638212,0.6666666666666666,Mallat,HYDRA
29,0.2,top,3,3,0,0.4199207512647583,-1.2617561490225104,1.681676900287269,1.0,Mallat,HYDRA
29,0.2,bottom,3,3,6,0.4199207512647583,-0.5017484737997063,0.9216692250644648,1.0,Mallat,HYDRA
29,0.2,random,3,3,3,0.4199207512647583,,1.1880642803295594,1.0,Mallat,HYDRA
30,0.05,top,5,5,5,0.5454970016312124,0.020791699661349,0.5247053019698633,0.0,Mallat,HYDRA
30,0.05,bottom,5,5,5,0.5454970016312124,0.4043722213197243,0.1411247803114881,0.0,Mallat,HYDRA
30,0.05,random,5,5,5,0.5454970016312124,,0.3061074982365465,0.0,Mallat,HYDRA
30,0.1,top,5,5,2,0.5454970016312124,-0.2973106389010417,0.8428076405322542,1.0,Mallat,HYDRA
30,0.1,bottom,5,5,5,0.5454970016312124,0.2859605092572101,0.2595364923740022,0.0,Mallat,HYDRA
30,0.1,random,5,5,5,0.5454970016312124,,0.2755359703423662,0.0,Mallat,HYDRA
30,0.2,top,5,5,2,0.5454970016312124,-0.7925691738747237,1.338066175505936,1.0,Mallat,HYDRA
30,0.2,bottom,5,5,0,0.5454970016312124,-0.4041721996376405,0.9496692012688528,1.0,Mallat,HYDRA
30,0.2,random,5,5,4,0.5454970016312124,,0.5688330842775645,1.0,Mallat,HYDRA
31,0.05,top,7,7,7,0.8132177628721318,0.6104552368230138,0.2027625260491179,0.0,Mallat,HYDRA
31,0.05,bottom,7,7,7,0.8132177628721318,1.079005356312315,-0.2657875934401832,0.0,Mallat,HYDRA
31,0.05,random,7,7,7,0.8132177628721318,,-0.3032928199319174,0.0,Mallat,HYDRA
31,0.1,top,7,7,7,0.8132177628721318,0.3829655303021197,0.430252232570012,0.0,Mallat,HYDRA
31,0.1,bottom,7,7,7,0.8132177628721318,0.97689805234279,-0.1636802894706583,0.0,Mallat,HYDRA
31,0.1,random,7,7,7,0.8132177628721318,,-0.3424562643333134,0.0,Mallat,HYDRA
31,0.2,top,7,7,7,0.8132177628721318,0.3718642310766837,0.441353531795448,0.0,Mallat,HYDRA
31,0.2,bottom,7,7,7,0.8132177628721318,0.6209342178056749,0.1922835450664568,0.0,Mallat,HYDRA
31,0.2,random,7,7,7,0.8132177628721318,,0.2058391323200588,0.0,Mallat,HYDRA
32,0.05,top,5,5,5,0.4792443976612166,0.0204536411848056,0.458790756476411,0.0,Mallat,HYDRA
32,0.05,bottom,5,5,5,0.4792443976612166,0.1618459431041017,0.3173984545571149,0.0,Mallat,HYDRA
32,0.05,random,5,5,5,0.4792443976612166,,0.3937443831006037,0.0,Mallat,HYDRA
32,0.1,top,5,5,2,0.4792443976612166,-0.2983698528390354,0.777614250500252,1.0,Mallat,HYDRA
32,0.1,bottom,5,5,5,0.4792443976612166,0.1023937817446921,0.3768506159165244,0.0,Mallat,HYDRA
32,0.1,random,5,5,3,0.4792443976612166,,0.5435194553365311,0.6666666666666666,Mallat,HYDRA
32,0.2,top,5,5,2,0.4792443976612166,-0.4548768310514869,0.9341212287127036,1.0,Mallat,HYDRA
32,0.2,bottom,5,5,6,0.4792443976612166,-0.0508218879687096,0.5300662856299263,1.0,Mallat,HYDRA
32,0.2,random,5,5,3,0.4792443976612166,,0.7196291150788038,1.0,Mallat,HYDRA
33,0.05,top,3,3,7,0.64679418172077,-0.6467723402964104,1.2935665220171804,1.0,Mallat,HYDRA
33,0.05,bottom,3,3,3,0.64679418172077,0.0266901366965044,0.6201040450242655,0.0,Mallat,HYDRA
33,0.05,random,3,3,3,0.64679418172077,,0.688267172247013,0.0,Mallat,HYDRA
33,0.1,top,3,3,7,0.64679418172077,-0.8243926599363267,1.4711868416570968,1.0,Mallat,HYDRA
33,0.1,bottom,3,3,3,0.64679418172077,-0.1926067319251224,0.8394009136458924,0.0,Mallat,HYDRA
33,0.1,random,3,3,3,0.64679418172077,,1.1045448962133968,0.6666666666666666,Mallat,HYDRA
33,0.2,top,3,3,0,0.64679418172077,-1.1622528281757272,1.809047009896497,1.0,Mallat,HYDRA
33,0.2,bottom,3,3,6,0.64679418172077,-0.6558381654556165,1.3026323471763863,1.0,Mallat,HYDRA
33,0.2,random,3,3,1,0.64679418172077,,1.138154318180476,1.0,Mallat,HYDRA
34,0.05,top,5,5,5,0.5036563834712795,-0.052893574934102,0.5565499584053816,0.0,Mallat,HYDRA
34,0.05,bottom,5,5,5,0.5036563834712795,0.2401478563174091,0.2635085271538704,0.0,Mallat,HYDRA
34,0.05,random,5,5,3,0.5036563834712795,,0.3843764879220594,0.3333333333333333,Mallat,HYDRA
34,0.1,top,5,5,2,0.5036563834712795,-0.4903914727692359,0.9940478562405154,1.0,Mallat,HYDRA
34,0.1,bottom,5,5,0,0.5036563834712795,-0.0189835251238574,0.522639908595137,1.0,Mallat,HYDRA
34,0.1,random,5,5,4,0.5036563834712795,,0.65096687911307,0.3333333333333333,Mallat,HYDRA
34,0.2,top,5,5,2,0.5036563834712795,-0.6535400268307461,1.1571964103020256,1.0,Mallat,HYDRA
34,0.2,bottom,5,5,6,0.5036563834712795,-0.2811303604306439,0.7847867439019234,1.0,Mallat,HYDRA
34,0.2,random,5,5,3,0.5036563834712795,,0.9781108952950324,1.0,Mallat,HYDRA
35,0.05,top,5,5,5,0.5815850321453835,0.2282297330572749,0.3533552990881086,0.0,Mallat,HYDRA
35,0.05,bottom,5,5,5,0.5815850321453835,0.3163047811942556,0.2652802509511278,0.0,Mallat,HYDRA
35,0.05,random,5,5,5,0.5815850321453835,,0.1908211400438952,0.0,Mallat,HYDRA
35,0.1,top,5,5,5,0.5815850321453835,0.1569870423644888,0.4245979897808947,0.0,Mallat,HYDRA
35,0.1,bottom,5,5,5,0.5815850321453835,0.0360280701838203,0.5455569619615631,0.0,Mallat,HYDRA
35,0.1,random,5,5,5,0.5815850321453835,,0.2112924033068376,0.0,Mallat,HYDRA
35,0.2,top,5,5,2,0.5815850321453835,-0.2162724651017633,0.7978574972471468,1.0,Mallat,HYDRA
35,0.2,bottom,5,5,6,0.5815850321453835,0.1470299397979397,0.4345550923474437,1.0,Mallat,HYDRA
35,0.2,random,5,5,2,0.5815850321453835,,0.7595170893446218,0.6666666666666666,Mallat,HYDRA
36,0.05,top,3,3,7,0.4835104267960969,-0.7240281856777006,1.2075386124737977,1.0,Mallat,HYDRA
36,0.05,bottom,3,3,3,0.4835104267960969,-0.1174741598454115,0.6009845866415084,0.0,Mallat,HYDRA
36,0.05,random,3,3,3,0.4835104267960969,,0.5994112807802024,0.0,Mallat,HYDRA
36,0.1,top,3,3,7,0.4835104267960969,-0.8277233350526091,1.311233761848706,1.0,Mallat,HYDRA
36,0.1,bottom,3,3,6,0.4835104267960969,-0.2521512805290383,0.7356617073251353,1.0,Mallat,HYDRA
36,0.1,random,3,3,5,0.4835104267960969,,0.9423359082858128,1.0,Mallat,HYDRA
36,0.2,top,3,3,0,0.4835104267960969,-1.158076650716219,1.641587077512316,1.0,Mallat,HYDRA
36,0.2,bottom,3,3,6,0.4835104267960969,-0.4844328389968561,0.967943265792953,1.0,Mallat,HYDRA
36,0.2,random,3,3,3,0.4835104267960969,,1.0912524215647077,1.0,Mallat,HYDRA
37,0.05,top,6,6,6,0.4388344666290378,0.3700068465463111,0.0688276200827266,0.0,Mallat,HYDRA
37,0.05,bottom,6,6,6,0.4388344666290378,0.3811490157548487,0.057685450874189,0.0,Mallat,HYDRA
37,0.05,random,6,6,6,0.4388344666290378,,0.0091606554892922,0.0,Mallat,HYDRA
37,0.1,top,6,6,6,0.4388344666290378,0.3821721243986864,0.0566623422303513,0.0,Mallat,HYDRA
37,0.1,bottom,6,6,6,0.4388344666290378,0.371086125764912,0.0677483408641257,0.0,Mallat,HYDRA
37,0.1,random,6,6,6,0.4388344666290378,,0.1425384758978131,0.0,Mallat,HYDRA
37,0.2,top,6,6,6,0.4388344666290378,0.4819573210413821,-0.0431228544123443,0.0,Mallat,HYDRA
37,0.2,bottom,6,6,6,0.4388344666290378,0.5380866126975345,-0.0992521460684967,0.0,Mallat,HYDRA
37,0.2,random,6,6,4,0.4388344666290378,,0.1217993993087679,0.3333333333333333,Mallat,HYDRA
38,0.05,top,5,5,2,0.6836469585420266,0.0310759694250949,0.6525709891169317,1.0,Mallat,HYDRA
38,0.05,bottom,5,5,5,0.6836469585420266,0.2809720527451143,0.4026749057969123,0.0,Mallat,HYDRA
38,0.05,random,5,5,3,0.6836469585420266,,0.5379445498008865,0.6666666666666666,Mallat,HYDRA
38,0.1,top,5,5,2,0.6836469585420266,-0.06027952614047,0.7439264846824967,1.0,Mallat,HYDRA
38,0.1,bottom,5,5,5,0.6836469585420266,0.1426129472165901,0.5410340113254365,0.0,Mallat,HYDRA
38,0.1,random,5,5,4,0.6836469585420266,,0.6911541582081672,0.3333333333333333,Mallat,HYDRA
38,0.2,top,5,5,2,0.6836469585420266,-0.5364984643255096,1.220145422867536,1.0,Mallat,HYDRA
38,0.2,bottom,5,5,6,0.6836469585420266,-0.0839564674513847,0.7676034259934114,1.0,Mallat,HYDRA
38,0.2,random,5,5,4,0.6836469585420266,,0.9670284148183788,0.6666666666666666,Mallat,HYDRA
39,0.05,top,1,1,1,0.5538461092149952,0.5685527114702015,-0.0147066022552062,0.0,Mallat,HYDRA
