sample_idx,fraction,mode,true_label,base_pred,masked_pred,score_before,score_after,score_drop,flipped,dataset,model
545,0.05,bottom,0,0,0,3.826208064305864,3.408081421827751,0.4181266424781129,0.0,FreezerRegularTrain,LR
545,0.05,random,0,0,0,3.826208064305864,,-0.8435116204030857,0.0,FreezerRegularTrain,LR
545,0.1,top,0,0,1,3.826208064305864,-35.52993778420624,39.35614584851211,1.0,FreezerRegularTrain,LR
545,0.1,bottom,0,0,0,3.826208064305864,3.135741171707839,0.6904668925980251,0.0,FreezerRegularTrain,LR
545,0.1,random,0,0,0,3.826208064305864,,-0.8072799536147045,0.0,FreezerRegularTrain,LR
545,0.2,top,0,0,1,3.826208064305864,-31.48648520458038,35.31269326888624,1.0,FreezerRegularTrain,LR
545,0.2,bottom,0,0,0,3.826208064305864,2.5234781428196955,1.3027299214861685,0.0,FreezerRegularTrain,LR
545,0.2,random,0,0,0,3.826208064305864,,10.26364828134682,0.3333333333333333,FreezerRegularTrain,LR
546,0.05,top,0,0,1,3.286245896519689,-35.38366738560979,38.66991328212948,1.0,FreezerRegularTrain,LR
546,0.05,bottom,0,0,0,3.286245896519689,2.950093091039556,0.3361528054801326,0.0,FreezerRegularTrain,LR
546,0.05,random,0,0,0,3.286245896519689,,-0.998168852760442,0.0,FreezerRegularTrain,LR
546,0.1,top,0,0,1,3.286245896519689,-31.81955010434322,35.10579600086291,1.0,FreezerRegularTrain,LR
546,0.1,bottom,0,0,0,3.286245896519689,2.713414020469631,0.5728318760500577,0.0,FreezerRegularTrain,LR
546,0.1,random,0,0,0,3.286245896519689,,-0.2746067979965819,0.0,FreezerRegularTrain,LR
546,0.2,top,0,0,1,3.286245896519689,-29.71115326745484,32.99739916397453,1.0,FreezerRegularTrain,LR
546,0.2,bottom,0,0,0,3.286245896519689,2.20927557613746,1.076970320382229,0.0,FreezerRegularTrain,LR
546,0.2,random,0,0,0,3.286245896519689,,14.077380389892864,0.3333333333333333,FreezerRegularTrain,LR
547,0.05,top,0,0,1,6.64192154146305,-34.37957045728557,41.021491998748616,1.0,FreezerRegularTrain,LR
547,0.05,bottom,0,0,0,6.64192154146305,6.33717624377516,0.3047452976878908,0.0,FreezerRegularTrain,LR
547,0.05,random,0,0,0,6.64192154146305,,1.7874264875626815,0.0,FreezerRegularTrain,LR
547,0.1,top,0,0,1,6.64192154146305,-30.813996716470744,37.4559182579338,1.0,FreezerRegularTrain,LR
547,0.1,bottom,0,0,0,6.64192154146305,6.15150714409136,0.4904143973716905,0.0,FreezerRegularTrain,LR
547,0.1,random,0,0,0,6.64192154146305,,-3.257160533666583,0.0,FreezerRegularTrain,LR
547,0.2,top,0,0,1,6.64192154146305,-29.54773303292735,36.1896545743904,1.0,FreezerRegularTrain,LR
547,0.2,bottom,0,0,0,6.64192154146305,5.583931479260144,1.057990062202906,0.0,FreezerRegularTrain,LR
547,0.2,random,0,0,0,6.64192154146305,,-0.4273648039801158,0.0,FreezerRegularTrain,LR
548,0.05,top,0,0,1,3.414812516667828,-42.99777791342276,46.41259043009059,1.0,FreezerRegularTrain,LR
548,0.05,bottom,0,0,0,3.414812516667828,2.946340129961216,0.4684723867066118,0.0,FreezerRegularTrain,LR
548,0.05,random,0,0,0,3.414812516667828,,0.5858055017473563,0.0,FreezerRegularTrain,LR
548,0.1,top,0,0,1,3.414812516667828,-37.46262775036311,40.87744026703094,1.0,FreezerRegularTrain,LR
548,0.1,bottom,0,0,0,3.414812516667828,2.6243614490488723,0.7904510676189553,0.0,FreezerRegularTrain,LR
548,0.1,random,0,0,0,3.414812516667828,,13.30884238516922,0.3333333333333333,FreezerRegularTrain,LR
548,0.2,top,0,0,1,3.414812516667828,-32.478249491646075,35.893062008313905,1.0,FreezerRegularTrain,LR
548,0.2,bottom,0,0,0,3.414812516667828,1.9318147025010672,1.4829978141667604,0.0,FreezerRegularTrain,LR
548,0.2,random,0,0,1,3.414812516667828,,25.007554806414607,0.6666666666666666,FreezerRegularTrain,LR
549,0.05,top,0,0,1,4.698947073432174,-42.56366695615044,47.262614029582615,1.0,FreezerRegularTrain,LR
549,0.05,bottom,0,0,0,4.698947073432174,4.249811696254684,0.4491353771774902,0.0,FreezerRegularTrain,LR
549,0.05,random,0,0,0,4.698947073432174,,0.6243905114397252,0.0,FreezerRegularTrain,LR
549,0.1,top,0,0,1,4.698947073432174,-37.04391444271626,41.74286151614843,1.0,FreezerRegularTrain,LR
549,0.1,bottom,0,0,0,4.698947073432174,3.90736754121159,0.7915795322205836,0.0,FreezerRegularTrain,LR
549,0.1,random,0,0,0,4.698947073432174,,-1.9309520638503084,0.0,FreezerRegularTrain,LR
549,0.2,top,0,0,1,4.698947073432174,-32.09339367469564,36.79234074812781,1.0,FreezerRegularTrain,LR
549,0.2,bottom,0,0,0,4.698947073432174,3.2550407268498285,1.4439063465823452,0.0,FreezerRegularTrain,LR
549,0.2,random,0,0,0,4.698947073432174,,-6.57024149492392,0.0,FreezerRegularTrain,LR
550,0.05,top,0,0,1,4.48029310189944,-40.84459111235928,45.32488421425872,1.0,FreezerRegularTrain,LR
550,0.05,bottom,0,0,0,4.48029310189944,4.060855028126768,0.4194380737726719,0.0,FreezerRegularTrain,LR
550,0.05,random,0,0,0,4.48029310189944,,0.0833866296180062,0.0,FreezerRegularTrain,LR
550,0.1,top,0,0,1,4.48029310189944,-35.49194555293939,39.97223865483883,1.0,FreezerRegularTrain,LR
550,0.1,bottom,0,0,0,4.48029310189944,3.759767811302807,0.7205252905966328,0.0,FreezerRegularTrain,LR
550,0.1,random,0,0,0,4.48029310189944,,1.5772261074961194,0.0,FreezerRegularTrain,LR
550,0.2,top,0,0,1,4.48029310189944,-31.05985939284586,35.5401524947453,1.0,FreezerRegularTrain,LR
550,0.2,bottom,0,0,0,4.48029310189944,3.111221172329662,1.3690719295697775,0.0,FreezerRegularTrain,LR
550,0.2,random,0,0,0,4.48029310189944,,-4.38560871488743,0.0,FreezerRegularTrain,LR
551,0.05,top,0,0,1,3.02136047496118,-40.38307294635753,43.40443342131871,1.0,FreezerRegularTrain,LR
551,0.05,bottom,0,0,0,3.02136047496118,2.598354719788507,0.4230057551726731,0.0,FreezerRegularTrain,LR
551,0.05,random,0,0,0,3.02136047496118,,0.5440618133251495,0.0,FreezerRegularTrain,LR
551,0.1,top,0,0,1,3.02136047496118,-35.491071242541864,38.51243171750304,1.0,FreezerRegularTrain,LR
551,0.1,bottom,0,0,0,3.02136047496118,2.307127023717962,0.714233451243218,0.0,FreezerRegularTrain,LR
551,0.1,random,0,0,1,3.02136047496118,,27.179625837261344,0.6666666666666666,FreezerRegularTrain,LR
551,0.2,top,0,0,1,3.02136047496118,-31.384889443406923,34.406249918368104,1.0,FreezerRegularTrain,LR
551,0.2,bottom,0,0,0,3.02136047496118,1.6849023892686414,1.3364580856925388,0.0,FreezerRegularTrain,LR
551,0.2,random,0,0,0,3.02136047496118,,11.562949669342332,0.3333333333333333,FreezerRegularTrain,LR
552,0.05,top,0,0,1,4.913482638637294,-43.93574160734602,48.84922424598331,1.0,FreezerRegularTrain,LR
552,0.05,bottom,0,0,0,4.913482638637294,4.437670337591952,0.4758123010453428,0.0,FreezerRegularTrain,LR
552,0.05,random,0,0,0,4.913482638637294,,0.2129309566351412,0.0,FreezerRegularTrain,LR
552,0.1,top,0,0,1,4.913482638637294,-37.89205992377134,42.80554256240863,1.0,FreezerRegularTrain,LR
552,0.1,bottom,0,0,0,4.913482638637294,4.104113285529223,0.809369353108071,0.0,FreezerRegularTrain,LR
552,0.1,random,0,0,0,4.913482638637294,,-2.6933706772924246,0.0,FreezerRegularTrain,LR
552,0.2,top,0,0,1,4.913482638637294,-32.49308507689073,37.40656771552803,1.0,FreezerRegularTrain,LR
552,0.2,bottom,0,0,0,4.913482638637294,3.4120990313946207,1.5013836072426736,0.0,FreezerRegularTrain,LR
552,0.2,random,0,0,1,4.913482638637294,,20.46469409319817,0.6666666666666666,FreezerRegularTrain,LR
553,0.05,top,0,0,1,5.703713729034966,-45.623419979678445,51.32713370871341,1.0,FreezerRegularTrain,LR
553,0.05,bottom,0,0,0,5.703713729034966,5.191506960819493,0.5122067682154734,0.0,FreezerRegularTrain,LR
553,0.05,random,0,0,0,5.703713729034966,,0.69267179149741,0.0,FreezerRegularTrain,LR
553,0.1,top,0,0,1,5.703713729034966,-39.13814986568636,44.841863594721325,1.0,FreezerRegularTrain,LR
553,0.1,bottom,0,0,0,5.703713729034966,4.845933052067453,0.8577806769675131,0.0,FreezerRegularTrain,LR
553,0.1,random,0,0,0,5.703713729034966,,0.3652518891826115,0.0,FreezerRegularTrain,LR
553,0.2,top,0,0,1,5.703713729034966,-33.14376990001118,38.84748362904615,1.0,FreezerRegularTrain,LR
553,0.2,bottom,0,0,0,5.703713729034966,4.083771711925604,1.619942017109362,0.0,FreezerRegularTrain,LR
553,0.2,random,0,0,0,5.703713729034966,,-0.4689064587326106,0.0,FreezerRegularTrain,LR
554,0.05,top,0,0,1,4.990308545021565,-43.36181997954608,48.35212852456764,1.0,FreezerRegularTrain,LR
554,0.05,bottom,0,0,0,4.990308545021565,4.519082926066143,0.4712256189554225,0.0,FreezerRegularTrain,LR
554,0.05,random,0,0,0,4.990308545021565,,-0.0130634952106644,0.0,FreezerRegularTrain,LR
554,0.1,top,0,0,1,4.990308545021565,-37.4887102450452,42.47901879006676,1.0,FreezerRegularTrain,LR
554,0.1,bottom,0,0,0,4.990308545021565,4.182660505132821,0.8076480398887442,0.0,FreezerRegularTrain,LR
554,0.1,random,0,0,0,4.990308545021565,,14.408939976680417,0.3333333333333333,FreezerRegularTrain,LR
554,0.2,top,0,0,1,4.990308545021565,-32.29871226785361,37.28902081287517,1.0,FreezerRegularTrain,LR
554,0.2,bottom,0,0,0,4.990308545021565,3.5038622056582764,1.486446339363289,0.0,FreezerRegularTrain,LR
554,0.2,random,0,0,1,4.990308545021565,,30.31631854591949,0.6666666666666666,FreezerRegularTrain,LR
555,0.05,top,0,0,1,5.19760069283626,-40.10760841475967,45.30520910759593,1.0,FreezerRegularTrain,LR
555,0.05,bottom,0,0,0,5.19760069283626,4.785701384699071,0.4118993081371886,0.0,FreezerRegularTrain,LR
555,0.05,random,0,0,0,5.19760069283626,,0.2162220162318403,0.0,FreezerRegularTrain,LR
555,0.1,top,0,0,1,5.19760069283626,-35.20103993100165,40.39864062383791,1.0,FreezerRegularTrain,LR
555,0.1,bottom,0,0,0,5.19760069283626,4.501166020792691,0.6964346720435692,0.0,FreezerRegularTrain,LR
555,0.1,random,0,0,0,5.19760069283626,,-0.2737567027267173,0.0,FreezerRegularTrain,LR
555,0.2,top,0,0,1,5.19760069283626,-31.208779148917426,36.40637984175368,1.0,FreezerRegularTrain,LR
555,0.2,bottom,0,0,0,5.19760069283626,3.8891815257000704,1.3084191671361896,0.0,FreezerRegularTrain,LR
555,0.2,random,0,0,0,5.19760069283626,,-1.0550489591342944,0.0,FreezerRegularTrain,LR
556,0.05,top,0,0,1,4.991955605571166,-40.81844160428377,45.81039720985493,1.0,FreezerRegularTrain,LR
556,0.05,bottom,0,0,0,4.991955605571166,4.569473603828191,0.4224820017429742,0.0,FreezerRegularTrain,LR
556,0.05,random,0,0,0,4.991955605571166,,3.773832596525644,0.3333333333333333,FreezerRegularTrain,LR
556,0.1,top,0,0,1,4.991955605571166,-35.63313648675299,40.62509209232415,1.0,FreezerRegularTrain,LR
556,0.1,bottom,0,0,0,4.991955605571166,4.278731098922847,0.7132245066483183,0.0,FreezerRegularTrain,LR
556,0.1,random,0,0,0,4.991955605571166,,10.85976750222504,0.3333333333333333,FreezerRegularTrain,LR
556,0.2,top,0,0,1,4.991955605571166,-31.226337097236943,36.21829270280811,1.0,FreezerRegularTrain,LR
556,0.2,bottom,0,0,0,4.991955605571166,3.6849811696180206,1.306974435953145,0.0,FreezerRegularTrain,LR
556,0.2,random,0,0,0,4.991955605571166,,16.383057804813223,0.3333333333333333,FreezerRegularTrain,LR
557,0.05,top,0,0,1,7.297236432839922,-45.876744177659575,53.1739806104995,1.0,FreezerRegularTrain,LR
557,0.05,bottom,0,0,0,7.297236432839922,6.7661367689804575,0.5310996638594645,0.0,FreezerRegularTrain,LR
557,0.05,random,0,0,0,7.297236432839922,,-0.0571855895094011,0.0,FreezerRegularTrain,LR
557,0.1,top,0,0,1,7.297236432839922,-39.439332682664464,46.73656911550439,1.0,FreezerRegularTrain,LR
557,0.1,bottom,0,0,0,7.297236432839922,6.393649863432354,0.903586569407568,0.0,FreezerRegularTrain,LR
557,0.1,random,0,0,0,7.297236432839922,,-4.386920612816091,0.0,FreezerRegularTrain,LR
557,0.2,top,0,0,1,7.297236432839922,-33.18494788127795,40.48218431411787,1.0,FreezerRegularTrain,LR
557,0.2,bottom,0,0,0,7.297236432839922,5.589977534309249,1.7072588985306734,0.0,FreezerRegularTrain,LR
557,0.2,random,0,0,0,7.297236432839922,,18.60831557432539,0.3333333333333333,FreezerRegularTrain,LR
558,0.05,top,0,0,1,4.7491215280613055,-40.646822762407744,45.395944290469046,1.0,FreezerRegularTrain,LR
558,0.05,bottom,0,0,0,4.7491215280613055,4.319564579095155,0.4295569489661508,0.0,FreezerRegularTrain,LR
558,0.05,random,0,0,0,4.7491215280613055,,0.2790904359646244,0.0,FreezerRegularTrain,LR
558,0.1,top,0,0,1,4.7491215280613055,-35.615917156725914,40.36503868478722,1.0,FreezerRegularTrain,LR
558,0.1,bottom,0,0,0,4.7491215280613055,4.01042610864033,0.7386954194209752,0.0,FreezerRegularTrain,LR
558,0.1,random,0,0,0,4.7491215280613055,,0.6334453916589317,0.0,FreezerRegularTrain,LR
558,0.2,top,0,0,1,4.7491215280613055,-31.293080166108545,36.04220169416985,1.0,FreezerRegularTrain,LR
558,0.2,bottom,0,0,0,4.7491215280613055,3.377736110548274,1.3713854175130311,0.0,FreezerRegularTrain,LR
558,0.2,random,0,0,0,4.7491215280613055,,-0.5958894349047187,0.0,FreezerRegularTrain,LR
559,0.05,top,0,0,1,6.168509392436036,-42.94165709585806,49.1101664882941,1.0,FreezerRegularTrain,LR
559,0.05,bottom,0,0,0,6.168509392436036,5.709698733799408,0.4588106586366276,0.0,FreezerRegularTrain,LR
559,0.05,random,0,0,0,6.168509392436036,,0.1208727433759329,0.0,FreezerRegularTrain,LR
559,0.1,top,0,0,1,6.168509392436036,-37.34809258867293,43.51660198110896,1.0,FreezerRegularTrain,LR
559,0.1,bottom,0,0,0,6.168509392436036,5.3680499638468735,0.8004594285891624,0.0,FreezerRegularTrain,LR
559,0.1,random,0,0,1,6.168509392436036,,17.038290522132367,0.6666666666666666,FreezerRegularTrain,LR
559,0.2,top,0,0,1,6.168509392436036,-32.252603873181855,38.42111326561789,1.0,FreezerRegularTrain,LR
559,0.2,bottom,0,0,0,6.168509392436036,4.694719105966087,1.4737902864699493,0.0,FreezerRegularTrain,LR
559,0.2,random,0,0,0,6.168509392436036,,1.912827597875452,0.3333333333333333,FreezerRegularTrain,LR
560,0.05,top,0,0,1,2.596556271143553,-40.2461165764195,42.84267284756306,1.0,FreezerRegularTrain,LR
560,0.05,bottom,0,0,0,2.596556271143553,2.1797961887476416,0.4167600823959114,0.0,FreezerRegularTrain,LR
560,0.05,random,0,0,0,2.596556271143553,,6.368977054006696,0.3333333333333333,FreezerRegularTrain,LR
560,0.1,top,0,0,1,2.596556271143553,-35.4235243641542,38.02008063529775,1.0,FreezerRegularTrain,LR
560,0.1,bottom,0,0,0,2.596556271143553,1.877609919176476,0.7189463519670771,0.0,FreezerRegularTrain,LR
560,0.1,random,0,0,0,2.596556271143553,,0.2667418244732351,0.3333333333333333,FreezerRegularTrain,LR
560,0.2,top,0,0,1,2.596556271143553,-31.37845499812767,33.97501126927122,1.0,FreezerRegularTrain,LR
560,0.2,bottom,0,0,0,2.596556271143553,1.2545947992986173,1.3419614718449355,0.0,FreezerRegularTrain,LR
560,0.2,random,0,0,0,2.596556271143553,,9.033418651523746,0.3333333333333333,FreezerRegularTrain,LR
561,0.05,top,0,0,1,5.186277168612588,-40.68199124655396,45.86826841516656,1.0,FreezerRegularTrain,LR
561,0.05,bottom,0,0,0,5.186277168612588,4.782314412487795,0.403962756124792,0.0,FreezerRegularTrain,LR
561,0.05,random,0,0,0,5.186277168612588,,13.1359184660486,0.3333333333333333,FreezerRegularTrain,LR
561,0.1,top,0,0,1,5.186277168612588,-35.64228113661349,40.82855830522608,1.0,FreezerRegularTrain,LR
561,0.1,bottom,0,0,0,5.186277168612588,4.485771046946407,0.7005061216661801,0.0,FreezerRegularTrain,LR
561,0.1,random,0,0,0,5.186277168612588,,-0.8829878099748086,0.0,FreezerRegularTrain,LR
561,0.2,top,0,0,1,5.186277168612588,-31.548172668239182,36.734449836851766,1.0,FreezerRegularTrain,LR
561,0.2,bottom,0,0,0,5.186277168612588,3.866796353698564,1.3194808149140238,0.0,FreezerRegularTrain,LR
561,0.2,random,0,0,0,5.186277168612588,,-4.635952776589078,0.0,FreezerRegularTrain,LR
562,0.05,top,0,0,1,5.055754319877359,-45.469933180528464,50.52568750040582,1.0,FreezerRegularTrain,LR
562,0.05,bottom,0,0,0,5.055754319877359,4.570521495933009,0.4852328239443499,0.0,FreezerRegularTrain,LR
562,0.05,random,0,0,0,5.055754319877359,,10.252852482107784,0.3333333333333333,FreezerRegularTrain,LR
562,0.1,top,0,0,1,5.055754319877359,-39.47699187718633,44.53274619706369,1.0,FreezerRegularTrain,LR
562,0.1,bottom,0,0,0,5.055754319877359,4.231308193890438,0.8244461259869205,0.0,FreezerRegularTrain,LR
562,0.1,random,0,0,0,5.055754319877359,,1.217764469911332,0.0,FreezerRegularTrain,LR
562,0.2,top,0,0,1,5.055754319877359,-33.839154069230894,38.89490838910825,1.0,FreezerRegularTrain,LR
562,0.2,bottom,0,0,0,5.055754319877359,3.54028327330144,1.515471046575919,0.0,FreezerRegularTrain,LR
562,0.2,random,0,0,0,5.055754319877359,,0.2813209869625244,0.0,FreezerRegularTrain,LR
563,0.05,top,0,0,1,5.463903313781475,-38.84902726843866,44.31293058222013,1.0,FreezerRegularTrain,LR
563,0.05,bottom,0,0,0,5.463903313781475,5.083500405430383,0.3804029083510922,0.0,FreezerRegularTrain,LR
563,0.05,random,0,0,0,5.463903313781475,,-3.731898431591842,0.0,FreezerRegularTrain,LR
563,0.1,top,0,0,1,5.463903313781475,-34.276965025059425,39.7408683388409,1.0,FreezerRegularTrain,LR
563,0.1,bottom,0,0,0,5.463903313781475,4.824976174843631,0.6389271389378441,0.0,FreezerRegularTrain,LR
563,0.1,random,0,0,0,5.463903313781475,,-1.1646330990273015,0.0,FreezerRegularTrain,LR
563,0.2,top,0,0,1,5.463903313781475,-30.68190511622086,36.14580843000233,1.0,FreezerRegularTrain,LR
563,0.2,bottom,0,0,0,5.463903313781475,4.284629179796708,1.1792741339847668,0.0,FreezerRegularTrain,LR
563,0.2,random,0,0,0,5.463903313781475,,-2.5439473896917333,0.0,FreezerRegularTrain,LR
564,0.05,top,0,0,1,3.583887145277433,-41.056681534827895,44.640568680105325,1.0,FreezerRegularTrain,LR
564,0.05,bottom,0,0,0,3.583887145277433,3.142383110969197,0.4415040343082355,0.0,FreezerRegularTrain,LR
564,0.05,random,0,0,0,3.583887145277433,,1.250011344349765,0.0,FreezerRegularTrain,LR
564,0.1,top,0,0,1,3.583887145277433,-35.72567494381712,39.30956208909455,1.0,FreezerRegularTrain,LR
564,0.1,bottom,0,0,0,3.583887145277433,2.8290680786802724,0.7548190665971606,0.0,FreezerRegularTrain,LR
564,0.1,random,0,0,0,3.583887145277433,,12.98854338028085,0.3333333333333333,FreezerRegularTrain,LR
564,0.2,top,0,0,1,3.583887145277433,-31.043566451674973,34.62745359695241,1.0,FreezerRegularTrain,LR
564,0.2,bottom,0,0,0,3.583887145277433,2.172640142232832,1.411247003044601,0.0,FreezerRegularTrain,LR
564,0.2,random,0,0,0,3.583887145277433,,12.546669417761215,0.3333333333333333,FreezerRegularTrain,LR
565,0.05,top,0,0,1,4.756920275467054,-43.24114454632076,47.99806482178781,1.0,FreezerRegularTrain,LR
565,0.05,bottom,0,0,0,4.756920275467054,4.286555467133704,0.4703648083333496,0.0,FreezerRegularTrain,LR
565,0.05,random,0,0,0,4.756920275467054,,0.7153020550596105,0.0,FreezerRegularTrain,LR
565,0.1,top,0,0,1,4.756920275467054,-37.56915482489679,42.32607510036384,1.0,FreezerRegularTrain,LR
565,0.1,bottom,0,0,0,4.756920275467054,3.952899772511184,0.8040205029558702,0.0,FreezerRegularTrain,LR
565,0.1,random,0,0,0,4.756920275467054,,-1.0769167039537964,0.0,FreezerRegularTrain,LR
565,0.2,top,0,0,1,4.756920275467054,-32.2948061270411,37.05172640250815,1.0,FreezerRegularTrain,LR
565,0.2,bottom,0,0,0,4.756920275467054,3.2330059024443973,1.5239143730226563,0.0,FreezerRegularTrain,LR
565,0.2,random,0,0,0,4.756920275467054,,12.592934409671583,0.3333333333333333,FreezerRegularTrain,LR
566,0.05,top,0,0,1,1.9125870243992624,-39.68544453376197,41.59803155816124,1.0,FreezerRegularTrain,LR
566,0.05,bottom,0,0,0,1.9125870243992624,1.5190886788527318,0.3934983455465304,0.0,FreezerRegularTrain,LR
566,0.05,random,0,0,0,1.9125870243992624,,-3.65146269626836,0.0,FreezerRegularTrain,LR
566,0.1,top,0,0,1,1.9125870243992624,-35.13431454653397,37.04690157093324,1.0,FreezerRegularTrain,LR
566,0.1,bottom,0,0,0,1.9125870243992624,1.2178853826815073,0.694701641717755,0.0,FreezerRegularTrain,LR
566,0.1,random,0,0,0,1.9125870243992624,,14.481333263182478,0.3333333333333333,FreezerRegularTrain,LR
566,0.2,top,0,0,1,1.9125870243992624,-31.4870333594756,33.39962038387486,1.0,FreezerRegularTrain,LR
566,0.2,bottom,0,0,0,1.9125870243992624,0.607268703972464,1.3053183204267982,0.0,FreezerRegularTrain,LR
566,0.2,random,0,0,0,1.9125870243992624,,16.61284760126032,0.3333333333333333,FreezerRegularTrain,LR
567,0.05,top,0,0,1,4.476175599822024,-45.53687889702504,50.01305449684706,1.0,FreezerRegularTrain,LR
567,0.05,bottom,0,0,0,4.476175599822024,3.9928767428220775,0.4832988569999461,0.0,FreezerRegularTrain,LR
567,0.05,random,0,0,0,4.476175599822024,,15.865609131941318,0.3333333333333333,FreezerRegularTrain,LR
567,0.1,top,0,0,1,4.476175599822024,-39.45094794000131,43.92712353982333,1.0,FreezerRegularTrain,LR
567,0.1,bottom,0,0,0,4.476175599822024,3.640254649947772,0.8359209498742519,0.0,FreezerRegularTrain,LR
567,0.1,random,0,0,0,4.476175599822024,,-3.480280902582449,0.0,FreezerRegularTrain,LR
567,0.2,top,0,0,1,4.476175599822024,-33.81096710059564,38.28714270041766,1.0,FreezerRegularTrain,LR
567,0.2,bottom,0,0,0,4.476175599822024,2.962540758078796,1.5136348417432277,0.0,FreezerRegularTrain,LR
567,0.2,random,0,0,0,4.476175599822024,,0.3654553620549761,0.3333333333333333,FreezerRegularTrain,LR
568,0.05,top,0,0,1,5.106610940378132,-42.29943063309105,47.40604157346918,1.0,FreezerRegularTrain,LR
568,0.05,bottom,0,0,0,5.106610940378132,4.652138124514714,0.4544728158634177,0.0,FreezerRegularTrain,LR
568,0.05,random,0,0,0,5.106610940378132,,1.0181471237311996,0.0,FreezerRegularTrain,LR
568,0.1,top,0,0,1,5.106610940378132,-36.91790449716406,42.02451543754219,1.0,FreezerRegularTrain,LR
568,0.1,bottom,0,0,0,5.106610940378132,4.331187092730057,0.7754238476480744,0.0,FreezerRegularTrain,LR
568,0.1,random,0,0,0,5.106610940378132,,-0.1236194498622002,0.0,FreezerRegularTrain,LR
568,0.2,top,0,0,1,5.106610940378132,-32.08620707895167,37.1928180193298,1.0,FreezerRegularTrain,LR
568,0.2,bottom,0,0,0,5.106610940378132,3.6800245645481255,1.426586375830006,0.0,FreezerRegularTrain,LR
568,0.2,random,0,0,0,5.106610940378132,,-6.438312774406241,0.0,FreezerRegularTrain,LR
569,0.05,top,0,0,1,5.003690703799919,-43.30888095172615,48.31257165552607,1.0,FreezerRegularTrain,LR
569,0.05,bottom,0,0,0,5.003690703799919,4.535831113208173,0.4678595905917468,0.0,FreezerRegularTrain,LR
569,0.05,random,0,0,0,5.003690703799919,,-2.971636008156326,0.0,FreezerRegularTrain,LR
569,0.1,top,0,0,1,5.003690703799919,-37.4237536875068,42.42744439130672,1.0,FreezerRegularTrain,LR
569,0.1,bottom,0,0,0,5.003690703799919,4.195424721805741,0.808265981994178,0.0,FreezerRegularTrain,LR
569,0.1,random,0,0,0,5.003690703799919,,-10.701946939295746,0.0,FreezerRegularTrain,LR
569,0.2,top,0,0,1,5.003690703799919,-32.22964119481881,37.23333189861873,1.0,FreezerRegularTrain,LR
569,0.2,bottom,0,0,0,5.003690703799919,3.5048195460106046,1.4988711577893148,0.0,FreezerRegularTrain,LR
569,0.2,random,0,0,0,5.003690703799919,,18.7582938322344,0.3333333333333333,FreezerRegularTrain,LR
570,0.05,top,0,0,1,5.7710050922685125,-35.9435612115287,41.71456630379721,1.0,FreezerRegularTrain,LR
570,0.05,bottom,0,0,0,5.7710050922685125,5.41708511531004,0.3539199769584726,0.0,FreezerRegularTrain,LR
570,0.05,random,0,0,0,5.7710050922685125,,-0.3100186243135579,0.0,FreezerRegularTrain,LR
570,0.1,top,0,0,1,5.7710050922685125,-32.18592290316123,37.95692799542974,1.0,FreezerRegularTrain,LR
570,0.1,bottom,0,0,0,5.7710050922685125,5.190491483832516,0.5805136084359965,0.0,FreezerRegularTrain,LR
570,0.1,random,0,0,0,5.7710050922685125,,8.906830127435748,0.3333333333333333,FreezerRegularTrain,LR
570,0.2,top,0,0,1,5.7710050922685125,-29.88295539852604,35.653960490794546,1.0,FreezerRegularTrain,LR
570,0.2,bottom,0,0,0,5.7710050922685125,4.661033283935921,1.1099718083325918,0.0,FreezerRegularTrain,LR
570,0.2,random,0,0,0,5.7710050922685125,,-2.03681248142599,0.0,FreezerRegularTrain,LR
571,0.05,top,0,0,1,4.01710213137109,-40.46889516618155,44.48599729755264,1.0,FreezerRegularTrain,LR
571,0.05,bottom,0,0,0,4.01710213137109,3.6171852360483454,0.399916895322745,0.0,FreezerRegularTrain,LR
571,0.05,random,0,0,0,4.01710213137109,,0.1501488566331851,0.0,FreezerRegularTrain,LR
571,0.1,top,0,0,1,4.01710213137109,-35.68111191773817,39.69821404910926,1.0,FreezerRegularTrain,LR
571,0.1,bottom,0,0,0,4.01710213137109,3.334280971876703,0.6828211594943876,0.0,FreezerRegularTrain,LR
571,0.1,random,0,0,0,4.01710213137109,,9.762272825442118,0.3333333333333333,FreezerRegularTrain,LR
571,0.2,top,0,0,1,4.01710213137109,-31.79641503726736,35.81351716863845,1.0,FreezerRegularTrain,LR
571,0.2,bottom,0,0,0,4.01710213137109,2.7428469829284947,1.2742551484425957,0.0,FreezerRegularTrain,LR
571,0.2,random,0,0,0,4.01710213137109,,14.21713398774415,0.3333333333333333,FreezerRegularTrain,LR
572,0.05,top,0,0,1,5.446810791742493,-42.85868739303488,48.30549818477738,1.0,FreezerRegularTrain,LR
572,0.05,bottom,0,0,0,5.446810791742493,4.992094847184745,0.4547159445577478,0.0,FreezerRegularTrain,LR
572,0.05,random,0,0,0,5.446810791742493,,1.2778212494320638,0.0,FreezerRegularTrain,LR
572,0.1,top,0,0,1,5.446810791742493,-37.19651694666031,42.6433277384028,1.0,FreezerRegularTrain,LR
572,0.1,bottom,0,0,0,5.446810791742493,4.661263801560317,0.7855469901821763,0.0,FreezerRegularTrain,LR
572,0.1,random,0,0,0,5.446810791742493,,-1.2801614964526242,0.0,FreezerRegularTrain,LR
