dataset,series_length,n_instances,n_classes,log_series_length,log_n_instances,class_centroid_distance,normalized_centroid_separation,variance,mean_abs_diff,mean_abs_second_diff,spectral_entropy,spectral_centroid,low_freq_energy_ratio,spike_ratio,zero_crossing_rate,acf_lag1,acf_lag5,acf_lag10,skewness,kurtosis,cluster,pca1,pca2
MiddlePhalanxTW,80,553,6,4.394449154672439,6.317164686747284,1.1563235712068582,1.0801176326852997,0.999999980059929,0.1439181207856045,0.0656753919789631,1.166741356927275,0.0240066381545215,0.9947655894010452,0.0,0.0506786916016206,0.9833035523552396,0.6964379444485285,0.2493311976917299,0.2250367309325534,-1.4689387427962926,2,-0.9127260927597434,-1.4944794907993617
MixedShapesRegularTrain,1024,2925,5,6.932447891572509,7.98139158158007,24.69904366331737,1.1880390449716869,1.0000000066023609,0.0222893211707218,0.0076050631995472,1.1966766929040606,0.0029936246558063,0.9998867810281932,0.0044043803418803,0.0078669239959562,0.9996465685421104,0.9926694003008506,0.973921141962706,-0.1346397165637304,-0.6497697054219043,1,-2.2409471711734503,0.06913627741647951
MixedShapesSmallTrain,1024,2525,5,6.932447891572509,7.834392302910435,24.76985086406224,1.1989640767261305,1.0000000061611138,0.0223103440191486,0.00758408241216,1.195654377887155,0.0029942920800049,0.999887150018522,0.0045482673267326,0.007878594311044,0.9996461177553442,0.9926550085880104,0.9738968444972124,-0.1406431111484987,-0.6421461578879026,1,-2.245207753837764,0.08232304989479913
MoteStrain,84,1272,2,4.442651256490317,7.149131598557407,4.444581703851157,0.7536219298185515,0.999999946533884,0.1963401904107077,0.2725580157302085,1.9355345235305763,0.0733436766864513,0.8103714914605865,0.0089098532494758,0.0563290899446844,0.7884588640999425,0.5707785593728683,0.2880053420710864,-0.7373060479696517,4.344719111075941,2,0.6688008033305414,-1.4712244925806264
NonInvasiveFetalECGThorax1,750,3765,42,6.621405651764134,8.233768709217097,8.632086771684206,2.7454803366123453,1.0000000521322965,0.0361848725706022,0.0148293766259879,2.618674543844276,0.0087518728085172,0.9994678725126096,0.0336169986719787,0.011188711996695,0.9970632749909204,0.9303493740957604,0.7579000109005944,0.4956405434494937,2.9178425014414797,3,-1.6573700190862153,1.4203498726734538
NonInvasiveFetalECGThorax2,750,3765,42,6.621405651764134,8.233768709217097,9.791557188598668,3.257655172365004,1.000000050960784,0.0331041092609623,0.0122090706188642,2.570936772484545,0.0083100975862016,0.9995733298786766,0.030872775564409,0.0099638827866105,0.9973481895186612,0.937348672390946,0.7812229592157429,0.7446863261406751,2.4052630177532057,3,-1.7047267385638725,1.4193838361578888
OSULeaf,427,442,6,6.059123195581797,6.093569770045136,7.400061426589159,0.3988423388589186,1.0000000125412487,0.0767773391501936,0.0310782308214053,1.66164126351678,0.0104708045523662,0.9988564479404984,0.007375459641612,0.0288859855968389,0.9960755784168628,0.9209348277185468,0.7387015011287512,0.0690777308954983,-0.3228172972730921,1,-1.678249056213022,-0.060193622451711996
OliveOil,570,60,4,6.3473892096560105,4.110873864173311,0.2700257464823182,1.6365970200976874,0.9999999821186064,0.0409141991908351,0.0134722490639736,2.249818813800812,0.0091413029528851,0.9994094421466192,0.0452923976608187,0.0141183362624487,0.9957343318632896,0.9110491611145968,0.7453058190573948,1.5144630789756774,2.0724017937978108,3,-1.4667000053504973,1.5948341605437766
PLAID,1345,1074,11,7.204892510204673,6.980075940561763,644.9918807524464,1.0990291775684775,1.0000000054942828,0.2561509850464442,0.3896251521879734,3.9937200552924383,0.0892142852855475,0.6749590093662765,0.0358697984811668,0.406933082823446,0.692780495353121,0.8229062292685666,0.7224232201915434,-0.3386271391504009,29.32859993535935,3,2.3517947590633055,1.6413283137050585
PhalangesOutlinesCorrect,80,2658,2,4.394449154672439,7.88570539124302,0.4884681904702093,0.2925011449110888,0.9999999773062828,0.1487480519357662,0.0695460157201221,1.196663196235783,0.0248657520188997,0.9931090390036392,0.0,0.053247421207532,0.9818103332565954,0.6803523478582094,0.2215964272026997,0.2560522126461831,-1.4248306963388142,2,-0.7651895782397157,-1.66808197284855
Phoneme,1024,2110,39,6.932447891572509,7.65491704784832,9.806530387102068,0.3166974614398562,1.0000000115536964,0.3108014524883427,0.4031967689495057,3.537632727707732,0.0654076074373125,0.8278157155914453,0.024981949792654,0.1577031590943836,0.8167184879723133,0.4605528833048392,0.1675854819125548,-0.4620323315841561,3.5173857466304472,3,1.4368607725053555,0.5811413810780943
PickupGestureWiimoteZ,361,100,10,5.891644211825771,4.61512051684126,4.59900040055117,1.5506252166112908,1.000000021457672,0.1032682602852582,0.1338128613680601,2.7339608669281006,0.0259103416269111,0.9659771436452864,0.0537950138504155,0.2466666666666666,0.9681089800406206,0.7152725359386853,0.4671184812965204,0.4322582666296511,7.606484332084656,3,0.011815762458980552,1.1706320057883755
PigAirwayPressure,2000,312,52,7.601402334583733,5.746203190540153,85.5817368678417,0.6195374847622475,1.000000009360986,0.0551456626421079,0.0929865079233422,1.7583853571842878,0.0111355132124638,0.9717140573387344,0.0215064102564102,0.0212686471440848,0.9619290284532542,0.9647195004047396,0.9535384821081888,1.2645712314428796,0.55757819994902,3,-1.8660660304512229,1.8483970062908732
PigArtPressure,2000,312,52,7.601402334583733,5.746203190540153,555.1137503064085,1.2812129131660484,1.0000000026745677,0.0467453948819102,0.0275160444315331,1.71167284460404,0.0082894633283967,0.9985063450458722,0.0003749999999999,0.0153826913456728,0.9973923858887676,0.9514735536732668,0.8387925672795132,0.3639092357241166,-0.9405787392304494,3,-2.180434184188822,1.1249612583685575
PigCVP,2000,312,52,7.601402334583733,5.746203190540153,98.31959848503077,1.4138453624814418,1.0000000129907558,0.0888128437173481,0.1176532873322661,2.7309840944332957,0.0093438880892565,0.9919165359475672,0.0099535256410256,0.0332233424404509,0.99150132638391,0.9255076433687776,0.8113466747024527,0.3646635792818135,0.3242289897723076,3,-1.6527413781912246,1.5927066733171316
Plane,144,210,7,4.976733742420574,5.351858133476067,8.90514949362267,3.931330793117172,0.9999999193918138,0.1563679684130918,0.0514907580844703,1.4642225282532828,0.0229512766022469,0.9945358690761384,0.0158068783068783,0.0676656676656676,0.9845588333412943,0.6725198515272991,0.0543014475562534,0.5277479916101411,-0.0648474432173229,2,-0.679596133743756,-0.7818796582103931
PowerCons,144,360,2,4.976733742420574,5.8888779583328805,11.548995658861209,1.193338874824701,1.0000000082784228,0.1965813098682297,0.1901690667702092,2.2251058989100985,0.042159389543949,0.8949473227063814,0.0288773148148148,0.0627622377622377,0.9238212091385996,0.5243922752694319,0.2943703314809568,1.3496233676870664,1.8438145379225408,2,0.29323557737126693,-0.12492537659187782
ProximalPhalanxOutlineAgeGroup,80,605,3,4.394449154672439,6.406879986069314,1.1457076961401584,1.5113959051967332,0.999999978522624,0.1475143340008318,0.0578606916237468,1.1849704438989812,0.0246919969897633,0.9951198675415732,0.0,0.050632911392405,0.9830870251708268,0.6743470907921384,0.1577601764390621,0.3818621581250971,-1.3955473066361483,2,-0.8055529488829376,-1.5435344352216906
ProximalPhalanxOutlineCorrect,80,891,2,4.394449154672439,6.79346613258001,0.7782244178664688,0.7579746818010186,0.9999999800648888,0.1409880750040146,0.0556594888093294,1.1636626602690896,0.0242077897873905,0.9954521973794024,0.0,0.050632911392405,0.9838126678748612,0.687664356828416,0.1851581860476377,0.3643184228644494,-1.4171165225214162,2,-0.8294189687613264,-1.567526032128801
ProximalPhalanxTW,80,605,6,4.394449154672439,6.406879986069314,1.1455255119504917,1.4580684721865953,0.999999978522624,0.1475143340008318,0.0578606916237468,1.1849704438989812,0.0246919969897633,0.9951198675415732,0.0,0.050632911392405,0.9830870251708268,0.6743470907921383,0.1577601764390621,0.3818621581250971,-1.3955473066361483,2,-0.8190338693645546,-1.5122265178320549
RefrigerationDevices,720,750,3,6.580639137284949,6.621405651764134,2.531552369690687,0.0947266991233981,1.0000000248750052,0.2474434942851464,0.4103299185633659,3.1903696649074558,0.073636922228859,0.8068604724444449,0.0114092592592592,0.0907204450625869,0.8092652581089627,0.2477846889147413,-0.0505143451418022,0.9052614703200136,0.2551452159881592,2,1.7522254386852198,-0.0665188424089123
Rock,2844,70,4,7.953318346560431,4.262679877041316,1150.997555221296,1.4779883778274434,1.0000000170298986,0.0098330211360007,0.0082681393916053,1.5471884437969752,0.0013327353641778,0.9992874281747,0.0025969459513763,0.0026732325008793,0.9997970751121096,0.997779295416789,0.9929557250820356,-0.1826970859962914,-0.4512224691254752,1,-2.3780518862571784,0.897152098710545
ScreenType,720,750,3,6.580639137284949,6.621405651764134,4.612032644464841,0.1836750216119277,1.0000000282128652,0.145863916012148,0.2776685164322455,2.8065972062746685,0.0357335629327644,0.9112345129704724,0.0262685185185185,0.0620454334724153,0.890958879053895,0.7924930077046058,0.658611644643988,2.367617434239636,12.81921002483368,3,0.015865196663347035,1.4092623583701702
SemgHandGenderCh2,1500,900,2,7.313886831633462,6.803505257608338,174.99759414654233,0.2809008467847119,1.0000000045696895,0.7472386925088035,1.2922943524850738,5.273271829817031,0.1591924996767948,0.4905962687730789,0.0187637037037037,0.3552019865095249,0.3801595177827499,0.2943784028739787,0.2770740963643183,4.348519088758363,76.61116224765777,0,6.823441808022999,2.592970196697194
SemgHandMovementCh2,1500,900,6,7.313886831633462,6.803505257608338,515.9302550079652,0.9642596423683508,1.0000000045696895,0.7472386925088035,1.2922943524850738,5.273271829817031,0.1591924996767948,0.4905962687730789,0.0187637037037037,0.3552019865095248,0.3801595177827499,0.2943784028739787,0.2770740963643183,4.348519088758363,76.61116224765777,0,6.791377165658681,2.629128078095801
SemgHandSubjectCh2,1500,900,5,7.313886831633462,6.803505257608338,384.4066122671485,0.6566861940826278,1.0000000045696895,0.7472386925088035,1.2922943524850738,5.273271829817031,0.1591924996767948,0.4905962687730789,0.0187637037037037,0.3552019865095248,0.3801595177827499,0.2943784028739787,0.2770740963643183,4.348519088758363,76.61116224765777,0,6.801946920204082,2.621100979263846
ShakeGestureWiimoteZ,385,100,10,5.955837369464831,4.61512051684126,8.849942578193758,1.3645781300456088,1.0000000101327895,0.1579177752882242,0.1700346829742193,3.08884419798851,0.045839622442354,0.9185545098781586,0.0449350649350649,0.2742968749999999,0.930760756197882,0.3000472888001098,-0.0791514949108794,0.250491423018102,6.574381923675537,3,1.2519735746733338,0.5671706404209369
ShapeletSim,500,200,2,6.2166061010848646,5.303304908059076,3.141883772381685,0.1413449636882077,0.9999999395012856,1.1145842510461808,1.938448455929756,5.085546591281891,0.2415462587954121,0.232142289057374,0.0,0.4802204408817636,0.0400872243732136,0.0203280575769342,-0.0084737387387218,-0.0034572358039986,-1.1997532033920288,0,9.394867432349963,-1.4670394629524057
ShapesAll,512,1200,60,6.240275845170769,7.090909822079984,20.8564513818343,1.7633274267578087,1.0000000063081582,0.038703186820882,0.0226969063542007,1.0092694155033677,0.0053826935542202,0.999731181760629,0.0021451822916666,0.0132583170254403,0.9988632492836628,0.9778124075061748,0.9197595879364504,-0.0793535396955364,-0.8275250267982482,3,-2.439104189385773,0.2616834362269978
SmallKitchenAppliances,720,750,3,6.580639137284949,6.621405651764134,2.953880973173795,0.1106681904761532,1.0000000234444937,0.1284506394018729,0.2261703456838925,5.409264111200969,0.1655804226869135,0.3998465512307981,0.0098462962962962,0.0322373667130273,0.4106597603664785,0.0224830743936818,0.0064693411596119,14.61138880431034,259.0071347225507,0,6.68100857096593,8.580616173881356
SmoothSubspace,15,300,3,2.772588722239781,5.707110264748875,0.7273947253079891,0.8077557878903321,1.000000016093254,1.0588818483551343,1.8508584429820376,1.569967364470164,0.2448945951863783,0.2236913475386488,0.0042222222222222,0.4283333333333333,0.0624579597298985,-0.0949145920686461,-0.0120666608746011,-0.1372269165508138,-0.648447566429774,0,8.585218289458556,-4.055322738625612
SonyAIBORobotSurface1,70,621,2,4.262679877041316,6.432940092739179,3.1371764999941982,0.7631505658185997,1.0000000363770698,0.3951237879801487,0.4153744893901398,2.131016019653775,0.075039517697741,0.7652846920317498,0.0124453646192776,0.147984783775584,0.8432314864922508,0.0640495337141212,-0.4194059687739422,0.0008086583697729,0.1825296201183792,2,2.3556395670826187,-2.0160672076460826
SonyAIBORobotSurface2,65,980,2,4.189654742026425,6.888572459565364,4.785842566342721,0.7910870947325046,1.0000000226254366,0.5510074749588967,0.6085319279407968,2.4169282124966998,0.1241286251769987,0.3648589170861001,0.0284144427001569,0.2485331632653061,0.6698795693033329,-0.2378519334110289,-0.1436517922200425,0.5828651723896191,1.2632846019705948,2,4.726885295723485,-1.75418504939652
StarLightCurves,1024,9236,3,6.932447891572509,9.13097243659261,24.19375218071079,1.718469571994144,1.0000000080604377,0.0096711257675617,0.0004561432646744,0.8994470971703833,0.001925122964193,0.9999975451805108,0.0129677899320593,0.0027832143082425,0.999858245528132,0.996475628016411,0.9861195644862628,0.4402211429660477,0.2326887789202129,1,-2.249691290942029,0.20022294429675797
Strawberry,235,983,2,5.4638318050256105,6.891625897052253,1.234402833421879,0.6270370900924148,0.9999999944215388,0.0511338480408109,0.0235386467552985,1.4001728817744754,0.0094442682163109,0.9976037147692722,0.0493625679097854,0.0241542113363069,0.9965324716826462,0.9365449278713944,0.7986080854310813,1.3308984641504915,1.482234194708016,3,-1.5198777800846226,0.7306198109364863
SwedishLeaf,128,1125,15,4.859812404361672,7.026426808699636,4.99485750855697,1.3407129375728952,1.0000000255902608,0.1510367969340748,0.0861320027046733,0.9397070147461362,0.0222276552022454,0.9865437574386596,0.0033541666666666,0.0515205599300087,0.9821089694401136,0.7278616596186708,0.316887221826242,0.3255212419679802,-0.6387903854582044,2,-1.0231886667992245,-1.202846039429998
Symbols,398,1020,6,5.988961416889864,6.928537818164665,20.630574734782662,2.6559816109782104,0.9999999969613318,0.0283815456134285,0.0079937221066953,1.1630885672189442,0.0086851443320315,0.9925020634543662,0.0001527244063454,0.0089716995110386,0.9989944906735236,0.9788916252690356,0.920645142187741,0.0423609851073991,-0.9556748871709786,1,-2.157595534217734,-0.3394958935329121
SyntheticControl,60,600,6,4.110873864173311,6.398594934535208,7.485437565002134,1.4177831991797594,0.9999999622503916,0.6811855379243692,1.1476565625766912,2.059596833089988,0.1260172294926912,0.6663771492615342,0.0001666666666666,0.2175423728813559,0.6048883506650662,0.3219048699641574,0.4222005656682394,-0.0178440952176849,-1.0061641146739324,2,3.6683016845720706,-2.3304242731891596
ToeSegmentation1,277,268,2,5.627621113690637,5.594711379601839,2.1304407053242747,0.1288522497416674,0.99999999421746,0.1333190867983138,0.1355761076365389,2.0453546667721736,0.0232982530251186,0.9802172159525886,0.0257556980440756,0.0449248323599394,0.976735916465214,0.7418237217269236,0.4070701465851227,0.8878470523831948,0.7338973061362309,3,-0.6707262276180005,0.15408001356266757
ToeSegmentation2,343,166,2,5.840641657373398,5.117993812416755,3.3083901186876723,0.1820785037079005,0.99999997737896,0.090296995983156,0.0699007368495081,2.0299821607319704,0.0159921729543649,0.9869964693684176,0.0296462819206856,0.0296977383217078,0.988574827921092,0.8674879931380614,0.6312711052922553,1.0535297279368177,1.0582625657679088,3,-1.1715106984511217,0.6278206663344797
Trace,275,200,4,5.62040086571715,5.303304908059076,16.51238325955177,2.154438878631069,1.000000011920929,0.0496617355570197,0.0679866241477429,1.4675696650147438,0.0117466197549729,0.9843039399385451,0.0035272727272727,0.0071167883211678,0.9910575107869364,0.9063073927903728,0.8478924357836217,-0.7476011359214317,-0.3215263050794601,1,-1.9041063356099706,-0.4975402377812036
TwoLeadECG,82,1162,2,4.418840607796598,7.0587581525186645,1.2208432905641768,0.3757605393659504,1.000000013131488,0.1242481100656694,0.0912027534148728,1.340319412197796,0.0259398523283391,0.9760577041598072,0.0366588304437261,0.0567561250292173,0.9751080271114536,0.6913080289489071,0.3079919975719715,-1.1275703048144377,1.036199716405491,2,-0.7488949365746677,-1.07214743986837
TwoPatterns,128,5000,4,4.859812404361672,8.517393171418904,3.216970848295972,0.2906836244005124,1.0000000224590302,0.3186764071136713,0.5680565695524216,2.4969117387771607,0.0706729409329249,0.8275938376426697,0.0,0.3361165354330708,0.8171923121574255,0.3424506852768171,-0.2145168363418063,0.0007384661547845,-0.5996355216264725,2,2.416287974892893,-1.8873257679620357
UMD,150,180,3,5.017279836814924,5.198497031265826,5.829696499280665,1.0110071644536582,0.9999999973509048,0.0667048226628038,0.0638627319493227,1.2341663913594352,0.0147987716752509,0.9920335070954428,0.0034074074074074,0.0177479492915734,0.9886288664830865,0.8327567815669676,0.6372956893750785,0.187450192481952,-1.1522772391637166,1,-1.5719261333814298,-0.7548370421256737
UWaveGestureLibraryAll,945,4478,8,6.852242569051878,8.4071550862073,28.330706089861707,1.227838832407044,0.999999996299667,0.0471223902332464,0.0343696615365868,2.208321805615785,0.0081660611071303,0.99472268874116,0.0041789253044277,0.0136015719033164,0.9940236142572564,0.946935451750192,0.8561380998257323,0.0719967572154711,-0.7211280794961477,1,-1.7525690093128905,0.3139600660774924
UWaveGestureLibraryX,315,4478,8,5.755742213586912,8.4071550862073,15.450834259050682,1.1793839092989795,1.0000000333296182,0.0383257256857609,0.0100145350127106,1.2398530223330733,0.0084898659478655,0.9963159899777628,0.0044804582544645,0.0131435211920699,0.9978780597807176,0.9556101767348169,0.8620054867024824,0.0196306393667743,-0.6529678327795543,1,-1.976544775864513,-0.4665316490112526
UWaveGestureLibraryY,315,4478,8,5.755742213586912,8.4071550862073,16.568563014179833,1.3424210254136693,1.0000000348603315,0.0326349703404119,0.0104701021674783,1.1387139076883637,0.0076195755803984,0.9953271758215616,0.0042883373388062,0.0106785331258552,0.9984583481826774,0.9693731294011028,0.9071299823001946,0.1037279205211323,-0.7402012227581461,1,-2.0571485101996085,-0.45237737419120055
UWaveGestureLibraryZ,315,4478,8,5.755742213586912,8.4071550862073,15.229285884059465,1.1690170855681363,0.9997767202153488,0.0365677378764321,0.0098779751604475,1.21843781357181,0.0082254723248592,0.9956615400559246,0.0041047236223654,0.0132566005638322,0.997850460620735,0.9601034543230076,0.8775521388633514,0.0930638221656143,-0.6950645248938384,1,-1.99351319390072,-0.4520905050263686
Wafer,152,7164,2,5.030437921392435,8.876963340262272,4.632193953244246,0.4152726486742474,0.9999999850489186,0.0809847352696589,0.1363659539711851,2.0185614102949048,0.0420103244436004,0.9013330856975664,0.001820138705222,0.0263643456428574,0.8924972910493194,0.6509470440674933,0.3342359612195423,0.583096467957569,4.496619185244551,2,-0.23637160876348906,-0.9084803299067311
Wine,234,111,2,5.459585514144159,4.718498871295094,0.1079334021342185,0.3655730095605609,0.9999999967781272,0.0735500578407768,0.0245781449416467,2.3104833138955607,0.0249928509754481,0.9649763590580708,0.0427350427350427,0.0186753276882032,0.9921319570577148,0.8612792018162098,0.6126640720597846,1.184153654553869,1.7094525045102782,3,-1.0234552964414072,0.9082263435129901
WordSynonyms,270,905,25,5.602118820879701,6.80903930604298,10.06930166963508,0.7343325291720959,1.0000000214708444,0.0663210668143152,0.0160786867598058,1.756020334247726,0.0139643797506008,0.9983307229221196,0.0334438305709023,0.0270903078724147,0.9931321876520884,0.8598419632492997,0.5999435757034262,1.4408613767979142,1.8528654991592493,3,-1.3525904071651853,0.7316987468256803
Worms,900,258,5,6.803505257608338,5.556828061699537,6.686394518823396,0.2261961838236013,0.9999999935312788,0.0578433215282424,0.06311221165266,2.0115958098755327,0.0074422017718364,0.9957686045835183,0.0078768303186907,0.0210785454984435,0.9958299358612804,0.9575012867694378,0.8675841481962949,0.0163832197157974,-0.3341510406760282,1,-1.7935334065919615,0.49550336840326153
WormsTwoClass,900,258,2,6.803505257608338,5.556828061699537,4.228634813177594,0.1418143743265194,0.9999999935312788,0.0578433215282424,0.06311221165266,2.0115958098755327,0.0074422017718364,0.9957686045835183,0.0078768303186907,0.0210785454984435,0.9958299358612804,0.9575012867694378,0.8675841481962949,0.0163832197157974,-0.3341510406760282,1,-1.7774806741715223,0.46521504504552996
Yoga,426,3300,2,6.056784013228625,8.101980731853192,0.9241958546903514,0.0537946626825674,0.999999999855504,0.0382867406263496,0.011680275410075,0.915871105992207,0.0057744658943902,0.999752981409882,4.9082373026035e-05,0.0138160427807486,0.9990147368241422,0.9789496546539312,0.9220136555994536,-0.0897901612163387,-0.8886817859158371,1,-2.1302086392378907,-0.5573944865017142
